x,y,condition,label,official_test_index
24.307213,-43.91066,clean,5,3852
-13.608342,-47.798836,clean,7,269
-7.4420505,-49.16268,clean,7,1703
18.181122,-29.979015,clean,5,7776
-5.637796,-1.6349891,clean,4,3891
5.3447366,43.791935,clean,0,7009
5.539873,55.110596,clean,0,4893
52.17771,5.103775,clean,9,2351
-26.524998,-24.923555,clean,1,3550
-18.991383,-55.97685,clean,7,5719
-21.186766,-51.117718,clean,7,1884
-5.3578777,3.1212182,clean,4,2898
-31.785828,-31.777798,clean,1,4640
-2.3731368,0.22109547,clean,4,7610
52.669178,35.810112,clean,8,1833
15.940068,52.647945,clean,0,6455
45.78161,-2.925648,clean,9,3893
18.477814,-15.504719,clean,6,4731
21.095728,-16.250807,clean,6,929
14.151705,-10.2944765,clean,6,3962
10.932904,-55.076103,clean,3,3778
-8.705913,-12.265515,clean,4,1429
32.146748,17.652178,clean,2,49
48.030006,-4.6158104,clean,9,276
-32.58058,-28.509089,clean,1,6076
7.022915,49.72997,clean,0,1389
23.493229,23.137892,clean,2,3362
24.527803,21.981434,clean,2,317
3.6353202,52.397766,clean,0,4675
10.800448,-30.95913,clean,5,5924
-34.421085,-31.406452,clean,1,198
25.637243,-14.933147,clean,6,7779
-12.410792,2.7318487,clean,4,4054
-10.0708,2.0910044,clean,4,5556
-31.707502,-30.217701,clean,1,2687
21.489779,21.142403,clean,2,1202
17.773232,-36.362976,clean,5,97
-9.761643,-1.4648137,clean,4,6033
-21.40224,-47.602833,clean,7,1711
51.59305,-1.5894932,clean,9,1430
50.917126,36.638565,clean,8,739
-32.460007,-33.672405,clean,1,3491
-29.960197,-34.83102,clean,1,1568
-7.2335362,1.7469609,clean,4,1211
34.983322,15.886692,clean,2,4913
22.070206,22.394943,clean,2,2502
3.5643215,-53.640152,clean,3,2539
16.74619,-55.4992,clean,3,979
38.160206,9.866686,clean,2,6354
38.021168,15.802628,clean,2,4735
12.38278,50.123722,clean,0,5912
12.673311,-13.208792,clean,6,3844
-4.6256576,-53.29013,clean,3,1263
-16.383389,-50.786224,clean,7,3404
43.11013,39.87671,clean,8,3905
17.116875,47.984257,clean,0,1596
16.851868,49.085308,clean,0,3083
17.09625,-17.22603,clean,6,2003
21.91521,23.10664,clean,2,5030
-30.501228,-27.966942,clean,1,95
-6.0687866,6.0795507,clean,4,2757
-33.2653,-31.139256,clean,1,3413
-26.093754,-39.187992,clean,1,5488
24.733406,-17.194054,clean,6,4827
16.302492,-31.852283,clean,5,1877
-29.803082,-29.602827,clean,1,2157
15.602469,-48.13391,clean,3,4821
15.712301,-39.249306,clean,5,4953
44.669086,44.34843,clean,8,5525
26.813238,-35.93866,clean,5,5381
-1.7224227,-49.88103,clean,3,672
-11.824168,-55.122128,clean,7,323
-13.327057,-51.59891,clean,7,5436
-18.828125,-54.0492,clean,7,5450
10.989418,-38.33268,clean,5,6358
8.873874,-48.527203,clean,3,372
19.391367,-39.4143,clean,5,378
21.494165,-45.904053,clean,5,7706
-22.527203,-25.631638,clean,1,2178
35.52474,16.570305,clean,2,5237
16.48285,52.159443,clean,0,5478
50.89633,1.1430055,clean,9,5452
-12.68743,0.7766662,clean,4,5623
-9.486025,-56.860405,clean,7,6772
-8.335354,3.6553087,clean,4,1111
13.006304,-48.12332,clean,3,5528
15.933425,-14.068741,clean,6,3777
19.911001,-35.626347,clean,5,2458
23.683254,10.469437,clean,2,4921
51.30071,39.229275,clean,8,3015
36.465645,39.429108,clean,8,7476
38.009857,12.247346,clean,2,1520
28.721851,-7.449908,clean,6,6713
-33.347652,-33.1592,clean,1,1852
21.347837,-39.36112,clean,5,2268
52.55524,37.035614,clean,8,151
15.212141,-15.569508,clean,6,890
-26.160582,-23.253267,clean,1,825
0.12042966,-53.19904,clean,3,2536
22.686089,22.842524,clean,2,470
-32.12992,-22.91617,clean,1,5256
49.9358,2.5181344,clean,9,2011
4.656684,52.001823,clean,0,7150
13.574359,-14.965026,clean,6,449
-6.845618,-1.9385066,clean,4,2704
19.06059,45.92025,clean,0,3437
-4.5458517,-49.87177,clean,3,3375
48.989525,33.56681,clean,8,4552
16.012365,-9.849669,clean,6,920
16.447163,47.645016,clean,0,2242
50.85713,38.222202,clean,8,2745
-20.705933,-54.082996,clean,7,1032
14.420694,-51.522533,clean,3,365
18.799414,-40.954563,clean,5,4850
12.838238,48.56114,clean,0,4819
22.242004,-5.7618847,clean,6,7338
2.3260367,54.81501,clean,0,7372
-26.265572,-23.043447,clean,1,1090
-7.4939923,-1.542329,clean,4,5062
29.046844,13.561348,clean,2,981
23.599295,-5.2739325,clean,6,5857
-32.845455,-19.60535,clean,1,1986
-32.69649,-22.575304,clean,1,5560
32.71769,16.121637,clean,2,1814
49.881126,38.632263,clean,8,194
-33.37486,-28.00611,clean,1,1993
31.574942,16.371313,clean,2,5333
51.879906,39.384808,clean,8,4311
25.600561,12.997769,clean,2,7425
18.54802,-37.6311,clean,5,3889
-18.144337,-49.9635,clean,7,4308
-5.5545807,-4.6996226,clean,4,1960
8.866775,45.683064,clean,0,4399
27.849867,-5.3388762,clean,6,3191
20.233854,-36.92372,clean,5,1626
1.232201,-53.879684,clean,3,176
15.949216,-12.354523,clean,6,7726
18.812433,-33.30521,clean,5,2334
3.1453762,52.97411,clean,0,1648
-20.747559,-54.224915,clean,7,6084
9.610699,42.35675,clean,0,3455
41.961002,-4.703774,clean,9,1468
-14.297153,-50.911766,clean,7,1296
-11.689464,6.058474,clean,4,5213
54.424236,4.337508,clean,9,7047
43.593777,-4.6396413,clean,9,5360
34.830147,4.2687697,clean,2,5824
39.827675,42.919567,clean,8,7460
-16.690813,-52.345676,clean,7,4791
39.07573,14.977948,clean,2,6692
52.428844,-5.77657,clean,9,6931
49.668095,44.17532,clean,8,667
15.155634,-8.287789,clean,6,7781
15.976686,-49.58337,clean,3,7793
53.508053,3.3274336,clean,9,1411
-18.010172,-57.63386,clean,7,1473
21.219315,-32.135155,clean,5,7130
-8.944555,-56.276657,clean,7,1956
14.481703,-40.99217,clean,5,6716
13.721363,-35.11303,clean,5,4106
19.673937,-13.449412,clean,6,3494
-3.5556555,2.1964095,clean,4,691
7.404847,-42.614918,clean,1,5220
14.331032,-47.28831,clean,3,4908
-32.44044,-26.03986,clean,1,7029
11.973885,47.39701,clean,0,4130
49.51729,-3.4255083,clean,9,7938
24.2315,-36.504444,clean,5,5101
54.97775,2.3477786,clean,9,1515
-6.2628684,3.2965453,clean,4,3287
53.65552,36.26915,clean,8,716
-17.840334,-53.065205,clean,7,4236
12.879831,-9.565201,clean,6,5408
23.333609,-41.25511,clean,5,5496
-14.161919,1.5233489,clean,4,3365
15.197834,-50.971195,clean,3,4323
-10.92266,3.4835474,clean,4,5467
18.489376,-34.6515,clean,5,1644
42.65048,41.020245,clean,8,3948
-11.261576,-45.921223,clean,7,6726
28.65377,7.465838,clean,2,5395
-22.04266,-46.023052,clean,7,1579
14.842982,48.86722,clean,0,5918
10.335529,-42.465046,clean,5,7041
-9.40667,-3.0644248,clean,4,506
23.09053,-15.332543,clean,6,4011
49.220844,0.40466934,clean,9,5981
23.77947,21.1381,clean,2,409
-29.124258,-37.29047,clean,1,6954
27.327393,-4.59439,clean,6,7555
2.706292,53.98775,clean,0,3965
51.454586,-3.9584143,clean,9,7266
0.5540574,56.542934,clean,0,4785
28.208258,12.16556,clean,2,6028
37.70444,13.470762,clean,2,6503
17.921896,-42.75517,clean,5,6414
28.690117,-9.420313,clean,6,5382
-31.185696,-26.990385,clean,1,6836
-10.052661,4.7230177,clean,4,6508
-5.387816,-2.0585759,clean,4,3994
53.688,-4.194844,clean,9,3942
-13.92065,-53.978214,clean,7,3542
13.557756,-51.38043,clean,3,6952
13.616649,-29.213646,clean,5,4290
42.54983,42.409996,clean,8,7446
-21.725582,-21.245577,clean,1,6169
-23.857414,-22.513004,clean,1,1109
-12.924314,-0.38730752,clean,4,3179
-16.377468,-54.87703,clean,7,7835
-27.504927,-25.770924,clean,1,7390
26.731447,-40.48732,clean,5,568
-7.803125,-3.2347827,clean,4,4629
51.291523,43.34188,clean,8,7138
50.832638,-2.8210115,clean,9,5284
0.19884287,55.989567,clean,0,3
-30.999992,-30.341856,clean,1,2690
13.808419,-11.675231,clean,6,5858
-4.9000297,-1.4026332,clean,4,1266
-8.133103,0.024938548,clean,4,3034
49.604267,-8.404097,clean,9,2655
-13.394238,-52.218014,clean,7,6190
46.553955,40.221466,clean,8,4170
54.87486,5.52167,clean,9,7380
42.57107,-5.4704633,clean,9,7752
56.963036,3.691633,clean,9,3996
1.6034265,-55.51124,clean,3,1204
52.686657,-3.235491,clean,9,1654
14.945925,-9.159822,clean,6,4746
12.387445,-55.22458,clean,3,4590
9.167931,48.632576,clean,0,562
14.630692,-13.2835,clean,6,7108
6.0904884,47.157635,clean,0,5999
28.368448,6.3435874,clean,2,1403
-14.83518,-52.43044,clean,7,4403
38.40478,16.065756,clean,2,6332
25.018267,11.827756,clean,2,6264
54.173737,5.411793,clean,9,303
13.572377,-54.020638,clean,3,791
30.541586,15.79535,clean,2,3067
18.499598,48.50904,clean,0,484
15.274497,-51.724247,clean,3,1370
40.287773,45.20479,clean,8,4069
3.6980817,56.946236,clean,0,7373
5.1826897,-39.80581,clean,3,4330
25.070887,-40.90099,clean,5,5701
4.9852467,53.054096,clean,0,7465
2.1266415,-41.036064,clean,3,1531
50.568626,38.17545,clean,8,4676
-4.0296082,-48.963257,clean,3,4531
39.823315,40.917534,clean,8,706
41.598854,40.716846,clean,8,2844
25.676405,8.413131,clean,2,3755
-14.986837,-51.725487,clean,7,5848
42.6065,-4.575959,clean,9,2114
16.348797,42.92721,clean,0,3876
12.999598,-53.465126,clean,3,677
-29.348764,-38.0521,clean,1,2116
-11.646957,-53.42896,clean,7,4661
31.0234,-12.293578,clean,6,2676
9.565064,44.094906,clean,0,3025
47.82038,-2.9532251,clean,9,4449
17.461985,-15.707446,clean,6,977
49.57465,35.15465,clean,8,4990
1.3778833,55.0092,clean,0,7309
-11.631176,-58.419006,clean,7,1048
-5.0653777,-47.15438,clean,3,3276
47.784336,-5.050747,clean,2,5512
-10.298861,-3.926483,clean,4,7692
-30.468288,-26.958136,clean,1,1436
41.60713,-5.3078156,clean,9,7544
-0.4149137,-53.910072,clean,3,3383
2.5270526,47.6272,clean,0,1977
21.073729,45.749866,clean,0,2750
18.765223,-12.42589,clean,6,7996
21.565182,-29.93617,clean,5,6989
13.875411,-50.42779,clean,3,1431
14.668225,-52.018833,clean,3,7416
20.94097,-42.98056,clean,5,4547
3.4723086,49.202217,clean,0,42
9.253897,52.031178,clean,0,5117
26.126621,-13.732004,clean,6,4411
-13.450016,2.9374359,clean,4,5789
30.418653,18.448122,clean,2,483
-20.616762,-50.95893,clean,7,6650
0.52729195,-52.83985,clean,3,4881
-2.8625765,-40.845016,clean,3,391
-14.132289,-55.380806,clean,7,370
53.716877,-0.13057767,clean,9,419
48.065166,-6.9607606,clean,9,3318
47.863575,36.70847,clean,8,4355
-12.386844,3.9705877,clean,4,5402
13.554121,-33.24986,clean,5,5332
52.208504,0.23167178,clean,9,239
21.550093,21.860258,clean,2,6271
44.251392,44.771523,clean,8,1129
14.474031,-30.46615,clean,5,2391
39.422276,8.032646,clean,9,191
51.742107,7.1964273,clean,9,5447
-9.86612,-9.604423,clean,4,6528
1.3719116,-50.219936,grayscale,3,632
45.252434,3.0325553,grayscale,9,131
-16.528273,-40.50982,grayscale,7,7081
51.007164,3.4309793,grayscale,9,1836
1.9998393,53.59718,grayscale,0,6437
13.34512,45.808083,grayscale,0,6609
-10.4169,-42.99182,grayscale,7,3467
8.652182,-54.51509,grayscale,3,1401
27.941599,13.571401,grayscale,2,1839
10.042178,-50.436134,grayscale,3,4168
44.634968,4.988736,grayscale,2,35
44.73473,35.38075,grayscale,8,4177
7.7671194,-44.75897,grayscale,7,7270
21.639456,-34.112057,grayscale,5,2265
-15.638189,-45.10202,grayscale,7,3288
40.1723,34.328773,grayscale,8,5451
-4.9019747,-44.188873,grayscale,3,4023
-24.292953,-25.541458,grayscale,1,261
23.062193,-33.088665,grayscale,5,4570
22.706675,-42.848385,grayscale,5,4966
-22.53979,-30.76336,grayscale,1,7955
-16.181343,-8.224692,grayscale,4,6288
39.68909,36.448128,grayscale,8,7810
-17.756046,-44.88967,grayscale,7,1927
-21.538078,-28.705364,grayscale,1,1871
22.105911,-33.226097,grayscale,5,6922
-16.543957,-7.7919545,grayscale,4,3512
18.316647,-7.1647873,grayscale,6,4754
34.867798,7.7667084,grayscale,2,714
40.895897,34.36401,grayscale,8,2191
5.9538927,48.84084,grayscale,0,4615
44.82868,35.869164,grayscale,8,4662
44.404453,2.056808,grayscale,9,5915
8.41278,-36.11343,grayscale,4,766
23.474989,20.583464,grayscale,2,5218
44.498173,35.243404,grayscale,8,2340
37.94607,38.172375,grayscale,8,1954
39.757515,37.60905,grayscale,8,7875
20.742981,-14.1095915,grayscale,6,3418
44.164227,3.1611717,grayscale,9,5572
-17.430826,-42.73871,grayscale,7,5977
-20.9612,-30.7375,grayscale,1,5123
53.183044,5.2530212,grayscale,9,5851
47.771564,6.3363633,grayscale,9,4094
17.868074,-7.7417955,grayscale,6,4254
-18.404383,-44.576355,grayscale,7,2501
-24.903053,-29.960804,grayscale,1,6938
-12.326524,-8.216962,grayscale,4,171
8.654416,-44.779083,grayscale,3,4215
44.48148,35.44123,grayscale,8,5705
-14.2149105,-3.5906243,grayscale,4,3458
-13.526287,-43.564934,grayscale,7,1220
43.20541,33.09393,grayscale,8,962
22.613926,-37.335518,grayscale,5,2950
-9.023334,-8.20374,grayscale,5,2623
10.783639,47.28691,grayscale,0,4539
0.059902415,52.807644,grayscale,0,1553
-14.725461,-5.9518633,grayscale,4,4740
3.3580906,46.614635,grayscale,0,6844
-13.078102,-42.98152,grayscale,7,2668
-13.459867,-40.832886,grayscale,7,3153
-8.921287,-7.334142,grayscale,4,5135
-4.9140344,-43.9016,grayscale,3,2291
-22.392048,-27.942118,grayscale,1,116
1.4864669,-48.013092,grayscale,3,7797
-10.830716,-42.575855,grayscale,3,4609
4.2519474,46.83557,grayscale,0,81
20.903135,-10.679412,grayscale,6,5580
37.384094,15.127078,grayscale,2,3024
23.53856,-38.91322,grayscale,5,2766
45.451897,37.23461,grayscale,8,5000
25.485003,-9.813641,grayscale,6,2610
13.764151,44.185764,grayscale,0,2024
-14.871666,-1.457471,grayscale,4,6097
27.309422,-12.133265,grayscale,6,964
10.872719,50.841217,grayscale,0,7634
40.541912,34.59851,grayscale,8,6434
25.927094,20.627851,grayscale,2,5183
17.011608,45.086197,grayscale,0,6986
21.937748,-34.42169,grayscale,5,645
10.969343,46.45373,grayscale,0,3347
27.798212,7.962593,grayscale,2,5677
39.97992,34.4406,grayscale,8,3412
-24.478014,-29.08515,grayscale,1,3937
11.243055,-6.797578,grayscale,6,873
49.02071,6.4124827,grayscale,9,2167
3.4253259,-49.92566,grayscale,3,6490
12.019049,-50.930874,grayscale,3,738
32.453934,13.125768,grayscale,2,6616
26.780537,-11.988576,grayscale,6,4093
43.024273,-2.3140624,grayscale,9,5788
44.822834,33.54042,grayscale,8,7818
-15.157949,-25.11205,grayscale,1,304
36.554585,12.542357,grayscale,2,2082
-17.303162,-44.775185,grayscale,7,2746
-16.489477,-9.901491,grayscale,4,7944
42.197792,31.776596,grayscale,8,6689
45.57037,0.29883686,grayscale,9,2414
18.799013,-9.5781355,grayscale,6,3779
-28.098673,-38.05144,grayscale,1,2095
12.275436,46.204933,grayscale,0,7262
42.440456,38.50503,grayscale,8,5694
-1.5454199,-42.985256,grayscale,5,7413
-24.557703,-23.531519,grayscale,1,6805
-14.167986,-41.414177,grayscale,7,3446
-15.872447,-35.729294,grayscale,5,2807
-12.844603,-6.8105545,grayscale,4,7940
-13.187741,-41.27846,grayscale,7,4172
14.146129,-49.955364,grayscale,3,7744
27.00688,11.714844,grayscale,2,1586
39.765297,35.112133,grayscale,8,7999
-19.937351,-32.959522,grayscale,1,6349
-24.197823,-23.259598,grayscale,1,6594
40.97714,38.65995,grayscale,8,2109
-25.552048,-29.446842,grayscale,1,3079
-20.556131,-32.2604,grayscale,1,2070
22.449697,-42.649376,grayscale,5,319
-0.16668393,52.936115,grayscale,0,2888
23.149721,-32.41496,grayscale,5,6224
10.276348,-38.93379,grayscale,5,3353
30.160673,10.217557,grayscale,2,6244
-15.173577,-42.89799,grayscale,7,4704
23.427578,-33.678032,grayscale,5,2427
35.613155,12.28531,grayscale,9,7995
-12.165619,-8.454739,grayscale,4,1124
-20.068213,-28.92839,grayscale,1,6733
49.150967,5.3034377,grayscale,9,2062
44.218132,0.34648067,grayscale,9,805
-0.3729783,-46.571552,grayscale,3,2028
30.714989,14.573183,grayscale,2,2392
25.889431,-9.625318,grayscale,6,3292
-13.640055,-43.746696,grayscale,7,1440
-23.695805,-27.236973,grayscale,1,1115
43.919132,33.77019,grayscale,8,4242
42.163532,37.15908,grayscale,8,2230
26.207357,7.4892097,grayscale,2,3163
26.99403,-8.078653,grayscale,6,545
24.23275,-33.723774,grayscale,5,3863
-17.212265,-46.390106,grayscale,7,4748
-14.587857,-8.810177,grayscale,4,2399
18.611012,-9.093236,grayscale,6,4341
-12.2649145,-4.4034915,grayscale,4,3078
-15.888412,-3.2977567,grayscale,4,3763
20.80495,-12.678506,grayscale,6,2958
26.717167,-9.235997,grayscale,6,6381
43.380917,36.594463,grayscale,8,1640
42.37173,35.21047,grayscale,8,1783
-1.1055026,-55.188164,grayscale,3,3914
26.101892,-6.490402,grayscale,6,1534
19.808979,-40.813484,grayscale,5,685
12.506255,46.613132,grayscale,0,4617
49.89098,4.274852,grayscale,9,5508
42.99593,5.78175,grayscale,9,1022
-16.513895,-39.765816,grayscale,1,1230
-15.993005,-4.492711,grayscale,4,7475
26.097507,10.322411,grayscale,2,5756
-13.630666,-7.7965894,grayscale,4,3122
-22.548239,-28.610611,grayscale,1,7202
45.29971,0.8667885,grayscale,9,4723
-16.498833,-9.099491,grayscale,5,1552
55.48663,-1.0826132,grayscale,9,603
10.966381,-52.99028,grayscale,3,2861
27.300945,14.696034,grayscale,2,6426
-14.182658,-4.358403,grayscale,4,7864
20.785656,-10.215807,grayscale,6,5729
22.47732,-34.310173,grayscale,5,7474
-25.020473,-31.309122,grayscale,1,4298
4.9910483,50.415844,grayscale,0,1175
27.294546,9.579164,grayscale,2,3454
2.999047,-48.64892,grayscale,3,2754
-8.0729065,-7.9160666,grayscale,4,855
-13.352586,-42.03137,grayscale,7,2854
-23.48714,-28.49408,grayscale,1,5092
54.57422,8.67788,grayscale,9,5590
8.681031,-53.066753,grayscale,3,4463
34.438427,6.9285,grayscale,2,5318
18.55705,-8.47252,grayscale,6,3515
-15.992441,-7.3423834,grayscale,4,4642
49.003,4.320466,grayscale,9,852
44.93421,32.97602,grayscale,8,1247
24.004452,8.644358,grayscale,2,7084
45.15674,3.4573255,grayscale,9,5301
21.586473,-13.239223,grayscale,6,5082
-15.546934,-6.4990554,grayscale,4,5077
-2.198222,-43.486298,grayscale,3,1563
-16.259787,-43.440025,grayscale,7,29
-16.68636,-45.263184,grayscale,7,3867
23.610525,-12.492244,grayscale,6,4620
31.316105,8.318769,grayscale,2,4065
21.055532,-41.587013,grayscale,5,1095
1.6960759,-49.060246,grayscale,3,4229
7.539539,-36.3415,grayscale,3,3562
42.215,35.509865,grayscale,8,2342
23.216375,-9.743189,grayscale,6,1667
-20.486609,-32.972992,grayscale,1,7033
-9.423075,-40.018852,grayscale,7,1771
42.939205,32.5713,grayscale,8,3157
18.37211,-51.032,grayscale,3,3851
-14.264273,-40.365772,grayscale,7,1287
10.14274,45.4551,grayscale,0,7320
22.847816,-13.369325,grayscale,6,7600
23.784033,-43.213097,grayscale,5,3852
-11.164107,-42.432133,grayscale,7,269
-12.144604,-40.871468,grayscale,7,1703
9.041355,-36.339184,grayscale,5,7776
-13.856422,-7.870836,grayscale,4,3891
6.2035155,43.649734,grayscale,0,7009
3.610031,51.340942,grayscale,0,4893
49.762585,5.294462,grayscale,9,2351
-25.472956,-25.312902,grayscale,1,3550
